task_name ,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem
R14_13,1.0,j_249,1,Terminated,118402,119138,50.0,0.2
R9_8,1.0,j_249,1,Terminated,118402,118409,50.0,0.2
M19,239.0,j_249,1,Terminated,118402,118619,50.0,0.39
M11,1.0,j_249,1,Terminated,118402,118407,50.0,0.2
M17,1.0,j_249,1,Terminated,118402,118454,50.0,0.39
J21_7_12_16_20,15.0,j_249,1,Terminated,118402,119542,50.0,0.39
R10_9,1.0,j_249,1,Terminated,118402,118762,50.0,0.2
M13,1.0,j_249,1,Terminated,118402,118766,50.0,0.2
M3,1.0,j_249,1,Terminated,118402,118406,50.0,0.2
M8,1.0,j_249,1,Terminated,118402,118406,50.0,0.2
M15,224.0,j_249,1,Terminated,118402,118474,50.0,0.39
J16_14_15,3.0,j_249,1,Terminated,118402,119285,50.0,0.59
R6_5,1.0,j_249,1,Terminated,118402,118425,50.0,0.2
R4_3,1.0,j_249,1,Terminated,118402,118409,50.0,0.2
R1_5,1.0,j_249,1,Terminated,118402,118765,50.0,0.2
R2_1,1.0,j_249,1,Terminated,118402,119205,50.0,0.2
J7_2_6,1.0,j_249,1,Terminated,118402,119221,50.0,0.2
R18_17,1.0,j_249,1,Terminated,118402,118496,50.0,0.39
J20_18_19,13.0,j_249,1,Terminated,118402,118814,50.0,0.59
J12_10_11,1.0,j_249,1,Terminated,118402,119133,50.0,0.2
R2_1,1.0,j_250,1,Terminated,609661,609661,100.0,0.39
M1,1.0,j_250,1,Terminated,609661,609661,100.0,0.3
R4_3,1.0,j_250,1,Terminated,609661,609663,100.0,0.49
R5_4,1.0,j_250,1,Terminated,609661,609663,100.0,0.39
M3_2,1.0,j_250,1,Terminated,609661,609663,100.0,0.3
R3_2,1.0,j_254,1,Terminated,247656,247656,50.0,0.2
M1,1.0,j_254,1,Terminated,247656,247656,50.0,0.2
R2_1,1.0,j_254,1,Terminated,247656,247656,50.0,0.2
M1,1.0,j_256,1,Terminated,190508,190510,100.0,0.3
M2,1.0,j_256,1,Terminated,190508,190509,100.0,0.3
R4_3,3.0,j_256,1,Terminated,190508,190511,100.0,0.39
J3_1_2,3.0,j_256,1,Terminated,190508,190511,100.0,0.59
M6,14.0,j_260,1,Terminated,311160,311206,100.0,0.3
M7,1.0,j_260,1,Terminated,311160,311171,100.0,0.3
M1,1.0,j_260,1,Terminated,311160,311162,100.0,0.3
M3,13.0,j_260,1,Terminated,311160,311165,100.0,0.3
J4_2_3,31.0,j_260,1,Terminated,311160,311201,100.0,0.59
M2,17.0,j_260,1,Terminated,311160,311191,100.0,0.3
M5,13.0,j_260,1,Terminated,311160,311170,100.0,0.3
R8_1_4_5_6_7,61.0,j_260,1,Terminated,311160,311220,100.0,0.39
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_263,10,Terminated,579411,579568,75.0,0.1
task_ODg3NTU4NTE3NDcxODA4NjA5Ng==,2.0,j_264,3,Terminated,164499,164505,100.0,0.2
R2_1,1.0,j_267,1,Terminated,301064,301064,100.0,0.49
M1,1.0,j_267,1,Terminated,301064,301064,100.0,0.3
R3_2,1.0,j_267,1,Terminated,301064,301064,100.0,0.39
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,160.0,j_268,10,Terminated,651413,653562,75.0,0.1
R3_2,1.0,j_269,1,Terminated,270313,270315,100.0,0.39
R2_1,1.0,j_269,1,Terminated,270313,270314,100.0,0.49
M1,1.0,j_269,1,Terminated,270313,270314,100.0,0.3
M1,1.0,j_283,1,Terminated,281971,281986,50.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_285,10,Terminated,677777,677802,100.0,0.1
M4,1.0,j_291,1,Terminated,560360,560361,100.0,0.3
R2_1,5.0,j_291,1,Terminated,560360,560370,100.0,0.49
R6_5,1.0,j_291,1,Terminated,560360,560361,100.0,0.49
M7,1.0,j_291,1,Terminated,560360,560362,100.0,0.3
M1,13.0,j_291,1,Terminated,560360,560370,100.0,0.3
J10_3_6_9,3.0,j_291,1,Terminated,560360,560370,100.0,0.59
R5_4,1.0,j_291,1,Terminated,560360,560361,100.0,0.49
R3_2,1.0,j_291,1,Terminated,560360,560370,100.0,0.49
R9_8,1.0,j_291,1,Terminated,560360,560362,100.0,0.49
R11_10,1.0,j_291,1,Terminated,560360,560370,100.0,0.39
R8_7,1.0,j_291,1,Terminated,560360,560362,100.0,0.49
R2_1,1.0,j_296,1,Terminated,579777,579778,100.0,0.39
M1,1.0,j_296,1,Terminated,579777,579778,100.0,0.3
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_301,10,Terminated,577794,577801,100.0,0.1
M1,72.0,j_303,1,Terminated,411052,411053,50.0,0.2
R2_1,1.0,j_303,1,Terminated,411052,411055,50.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_305,10,Terminated,407170,407287,75.0,0.1
M1,2.0,j_309,1,Terminated,189432,189448,50.0,0.39
M1,1.0,j_311,1,Terminated,419377,419378,100.0,0.2
task_NTcxOTU5NDE4Mzk0MzEzMjMxNw==,1.0,j_313,11,Terminated,451106,451110,100.0,0.1
task_ODg3NTU4NTE3NDcxODA4NjA5Ng==,2.0,j_314,3,Terminated,158914,158918,100.0,0.2
task_MzQwMDQzNjY0MzkwNzU2ODYyMg==,1.0,j_315,9,Terminated,488289,488348,100.0,0.39
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_317,6,Terminated,400973,400977,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_317,6,Terminated,400973,400995,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_317,6,Terminated,400973,400997,5.0,0.03
J3_1_2,3.0,j_320,1,Terminated,585959,585968,100.0,0.49
M1,1.0,j_320,1,Terminated,585959,585961,100.0,0.3
M2,1.0,j_320,1,Terminated,585959,585964,100.0,0.3
M1,1.0,j_322,1,Terminated,420151,420151,100.0,0.2
R2_1,1.0,j_330,1,Terminated,218213,218217,100.0,0.39
M1,1.0,j_330,1,Terminated,218210,218213,100.0,0.3
M1,1.0,j_333,1,Terminated,274651,274652,100.0,0.2
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_334,6,Terminated,558142,558880,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_334,6,Terminated,558142,558827,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_334,6,Terminated,558142,558876,30.0,0.05
J3_1_2,1.0,j_335,1,Terminated,461887,461889,50.0,0.2
M1,213.0,j_335,1,Terminated,461887,461889,50.0,0.2
J5_3_4,1.0,j_335,1,Terminated,461887,461889,50.0,0.2
M4,1.0,j_335,1,Terminated,461887,461888,50.0,0.2
M2,1.0,j_335,1,Terminated,461887,461888,50.0,0.2
M1,50.0,j_337,1,Terminated,380340,380358,100.0,0.2
MergeTask,9.0,j_340,1,Terminated,494783,494791,100.0,0.1
R2_1,1.0,j_349,1,Terminated,510358,510364,50.0,0.2
M1,22.0,j_349,1,Terminated,510358,510362,50.0,0.2
M1,1.0,j_354,1,Terminated,98874,98875,100.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,7.0,j_355,10,Terminated,304608,305206,75.0,0.1
task_MzQwMDQzNjY0MzkwNzU2ODYyMg==,1.0,j_365,3,Terminated,101580,101600,100.0,0.77
M3,1.0,j_366,1,Terminated,611000,611001,100.0,0.3
R4_3,1.0,j_366,1,Terminated,611000,611001,100.0,0.39
R1_3,1.0,j_366,1,Terminated,611000,611001,100.0,0.49
R6_5,1.0,j_366,1,Terminated,611000,611002,100.0,0.49
M5_4,1.0,j_366,1,Terminated,611000,611004,100.0,0.3
J7_2_5_6,3.0,j_366,1,Terminated,611000,611004,100.0,0.49
R2_1,1.0,j_366,1,Terminated,611000,611001,100.0,0.39
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_370,6,Terminated,437678,438205,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_370,6,Terminated,437678,437985,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_370,6,Terminated,437678,438208,5.0,0.03
M1,1.0,j_374,1,Terminated,181040,181044,100.0,0.2
M1,1.0,j_375,1,Terminated,444518,444519,100.0,0.2
task_OTg1NjA1OTIxMzA4ODkxNg==,1.0,j_377,8,Terminated,238815,238820,100.0,0.59
task_ODYzMjgxNTM3NDQ2NzUwMjQxMg==,64.0,j_377,8,Terminated,238815,238826,100.0,0.59
M1,1.0,j_384,1,Terminated,559715,559716,100.0,0.3
R3_2,1.0,j_384,1,Terminated,559715,559716,100.0,0.39
R2_1,1.0,j_384,1,Terminated,559715,559716,100.0,0.49
M1,1.0,j_392,1,Terminated,99188,99189,100.0,0.2
R2_1,1.0,j_393,1,Terminated,310055,310057,100.0,0.49
R3_2,1.0,j_393,1,Terminated,310055,310057,100.0,0.39
M1,1.0,j_393,1,Terminated,310055,310057,100.0,0.3
M1,1.0,j_395,1,Terminated,169632,169633,100.0,0.3
R2_1,1.0,j_395,1,Terminated,169632,169633,100.0,0.39
R4_3,1.0,j_397,1,Terminated,411797,411800,50.0,0.2
M1,1.0,j_397,1,Terminated,411797,411799,50.0,0.2
M2,2.0,j_397,1,Terminated,411797,411799,50.0,0.2
R3_1_2,1.0,j_397,1,Terminated,411797,411799,50.0,0.2
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_399,6,Terminated,228863,228957,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_399,6,Terminated,228863,228963,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_399,6,Terminated,228863,228966,5.0,0.03
R2_1,1.0,j_400,1,Terminated,530278,530278,100.0,0.39
M1,1.0,j_400,1,Terminated,530278,530278,100.0,0.3
M3_2,3.0,j_400,1,Terminated,530278,530281,100.0,0.25
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_404,6,Terminated,436915,436917,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_404,6,Terminated,436915,437267,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_404,6,Terminated,436915,436922,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_406,6,Terminated,466868,467245,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_406,6,Terminated,466868,467243,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_406,6,Terminated,466868,466871,10.0,0.05
M1,1.0,j_407,1,Terminated,126972,126973,100.0,0.2
M1,1.0,j_408,1,Terminated,584558,584559,100.0,0.3
R2_1,1.0,j_408,1,Terminated,584558,584559,100.0,0.39
M1,1.0,j_411,1,Terminated,474121,474125,50.0,0.39
M1,1.0,j_414,1,Terminated,531455,531458,100.0,0.2
M1,50.0,j_415,1,Terminated,344714,344724,100.0,0.2
M1,1.0,j_417,1,Terminated,419507,419507,100.0,0.2
M1,411.0,j_420,1,Terminated,442862,443226,50.0,0.59
M2,502.0,j_420,1,Terminated,442862,443273,50.0,0.49
J3_1_2,429.0,j_420,1,Terminated,442862,443731,50.0,0.59
R4_1_3,611.0,j_420,1,Terminated,442862,444437,50.0,0.39
M2,1.0,j_421,1,Terminated,588978,588979,100.0,0.3
M3,10.0,j_421,1,Terminated,588978,588983,100.0,0.3
M4,4.0,j_421,1,Terminated,588978,589009,100.0,0.3
J5_1_2_3_4,17.0,j_421,1,Terminated,588978,589023,100.0,0.49
M1,1.0,j_421,1,Terminated,588978,588991,100.0,0.3
M1,31.0,j_422,1,Terminated,281486,281488,50.0,0.2
R2_1,1.0,j_422,1,Terminated,281486,281488,50.0,0.2
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_424,6,Terminated,391669,391738,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,3.0,j_424,6,Terminated,391669,391735,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_424,6,Terminated,391669,391674,10.0,0.05
M5,1.0,j_425,1,Terminated,574019,574023,50.0,0.2
M11_8_10,57.0,j_425,1,Terminated,574019,574257,50.0,0.59
J7_4_5_6,1.0,j_425,1,Terminated,574019,574036,50.0,0.2
M1,178.0,j_425,1,Terminated,574019,574091,50.0,0.39
M9,1.0,j_425,1,Terminated,574019,574023,50.0,0.2
R10_9,1.0,j_425,1,Terminated,574019,574027,50.0,0.2
R4_3,1.0,j_425,1,Terminated,574019,574028,50.0,0.2
M3,1.0,j_425,1,Terminated,574019,574024,50.0,0.2
R2_1,191.0,j_425,1,Terminated,574019,574158,50.0,0.39
M6,1.0,j_425,1,Terminated,574019,574023,50.0,0.2
R8_7,1.0,j_425,1,Terminated,574019,574039,50.0,0.2
J12_2_11,255.0,j_425,1,Terminated,574019,574350,50.0,0.39
M1,1.0,j_429,1,Terminated,274107,274109,100.0,0.2
J3_1_2,11.0,j_431,1,Terminated,447605,447625,100.0,0.49
M2,7.0,j_431,1,Terminated,447605,447617,100.0,0.3
M1,3.0,j_431,1,Terminated,447605,447624,100.0,0.3
M1,468.0,j_434,1,Terminated,127924,127926,100.0,0.3
R2_1,1.0,j_434,1,Terminated,127924,127926,100.0,0.49
R3_2,1.0,j_434,1,Terminated,127924,127926,100.0,0.39
R2_1,83.0,j_435,1,Terminated,571180,571380,100.0,0.49
R3_2,4.0,j_435,1,Terminated,571381,571402,100.0,0.39
M1,244.0,j_435,1,Terminated,570879,571180,100.0,0.3
M3,34.0,j_436,1,Terminated,542900,542948,50.0,0.39
M1,1.0,j_436,1,Terminated,542900,542906,50.0,0.2
J4_2_3,1.0,j_436,1,Terminated,542900,542970,50.0,0.2
R2_1,1.0,j_436,1,Terminated,542900,542914,50.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,90.0,j_437,10,Terminated,645507,645544,100.0,0.1
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_438,6,Terminated,102573,102603,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_438,6,Terminated,102573,102578,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_438,6,Terminated,102573,102599,30.0,0.05
M1,1.0,j_439,1,Terminated,417030,417030,100.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,73.0,j_441,10,Terminated,562062,562113,100.0,0.1
M1,1.0,j_443,1,Terminated,416973,416973,100.0,0.2
M4,1.0,j_446,1,Terminated,159923,159924,50.0,0.2
M5,1.0,j_446,1,Terminated,159923,159923,50.0,0.2
M2,1.0,j_446,1,Terminated,159923,159923,50.0,0.2
M1,1.0,j_446,1,Terminated,159923,159923,50.0,0.2
J3_1_2,1.0,j_446,1,Terminated,159923,159926,50.0,0.2
J6_4_5,1.0,j_446,1,Terminated,159923,159926,50.0,0.2
M2,1.0,j_452,1,Terminated,470011,470012,100.0,0.3
R3_2,1.0,j_452,1,Terminated,470011,470012,100.0,0.49
J4_1_3,43.0,j_452,1,Terminated,470011,470013,100.0,0.49
M1,42.0,j_452,1,Terminated,470011,470012,100.0,0.3
R2_1,1.0,j_453,1,Terminated,467230,467230,100.0,0.39
M5,1.0,j_453,1,Terminated,467230,467230,100.0,0.3
M7,1.0,j_453,1,Terminated,467230,467233,100.0,0.3
R9_8,1.0,j_453,1,Terminated,467230,467234,100.0,0.39
M12_2_4_6_9_11,5.0,j_453,1,Terminated,467230,467238,100.0,0.3
R4_3,1.0,j_453,1,Terminated,467230,467233,100.0,0.39
M10,1.0,j_453,1,Terminated,467230,467230,100.0,0.3
R6_5,1.0,j_453,1,Terminated,467230,467230,100.0,0.39
R13_12,5.0,j_453,1,Terminated,467230,467238,100.0,0.49
R14_13,1.0,j_453,1,Terminated,467230,467238,100.0,0.39
M1,1.0,j_453,1,Terminated,467230,467230,100.0,0.3
R11_10,1.0,j_453,1,Terminated,467230,467230,100.0,0.39
R3_7,1.0,j_453,1,Terminated,467230,467233,100.0,0.49
R8_7,1.0,j_453,1,Terminated,467230,467234,100.0,0.49
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_454,6,Terminated,680452,680469,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_454,6,Terminated,680452,680473,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_454,6,Terminated,680452,680457,10.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_455,6,Terminated,520111,520114,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_455,6,Terminated,520111,520117,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_455,6,Terminated,520111,520120,5.0,0.03
M5,1.0,j_458,1,Terminated,437692,437692,50.0,0.2
M2,1.0,j_458,1,Terminated,437692,437705,50.0,0.39
M6,1.0,j_458,1,Terminated,437692,437692,50.0,0.2
M1,2.0,j_458,1,Terminated,437692,437706,50.0,0.39
M3,1.0,j_458,1,Terminated,437692,437694,50.0,0.2
M4,1.0,j_458,1,Terminated,437692,437692,50.0,0.2
R4_3,1.0,j_463,1,Terminated,179077,179095,50.0,0.2
R3_2,1.0,j_463,1,Terminated,179077,179095,50.0,0.39
J5_1_4,1.0,j_463,1,Terminated,179077,179108,50.0,0.2
R6_5,1.0,j_463,1,Terminated,179077,179112,50.0,0.2
M1,31.0,j_463,1,Terminated,179077,179078,50.0,0.2
M2,1.0,j_463,1,Terminated,179077,179089,50.0,0.39
M1,1.0,j_464,1,Terminated,187440,187445,50.0,0.2
J3_1_2,1.0,j_464,1,Terminated,187440,187467,50.0,0.3
M2,1.0,j_464,1,Terminated,187440,187449,50.0,0.3
M1,24.0,j_466,1,Terminated,474958,474973,50.0,0.39
R2_1,3.0,j_468,1,Terminated,218208,218262,50.0,0.39
M1,545.0,j_468,1,Terminated,218208,218249,50.0,0.39
M1,1.0,j_471,1,Terminated,186499,186500,100.0,0.2
M1,351.0,j_473,1,Terminated,205007,205012,100.0,0.2
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_474,6,Terminated,568782,568786,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_474,6,Terminated,568782,568802,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_474,6,Terminated,568782,568799,30.0,0.05
J7_3_6,1.0,j_477,1,Terminated,348707,348739,100.0,0.49
M4,1009.0,j_477,1,Terminated,348622,348636,100.0,0.3
R5_4,21.0,j_477,1,Terminated,348637,348652,100.0,0.49
M1,1582.0,j_477,1,Terminated,348622,348685,100.0,0.49
R6_5,1.0,j_477,1,Terminated,348652,348688,100.0,0.49
R2_1,19.0,j_477,1,Terminated,348685,348699,100.0,0.49
R3_2,1.0,j_477,1,Terminated,348699,348706,100.0,0.49
M1,1.0,j_478,1,Terminated,597582,597584,100.0,0.49
R2_1,1.0,j_478,1,Terminated,597582,597585,100.0,0.59
R2_1,1.0,j_480,1,Terminated,618450,618451,100.0,0.39
J5_2_3_4,9.0,j_480,1,Terminated,618450,618453,100.0,0.59
M3,4.0,j_480,1,Terminated,618450,618452,100.0,0.3
M1,1.0,j_480,1,Terminated,618450,618451,100.0,0.3
R6_5,9.0,j_480,1,Terminated,618450,618453,100.0,0.39
M4,4.0,j_480,1,Terminated,618450,618451,100.0,0.3
R2_1,1.0,j_484,1,Terminated,562528,562536,50.0,0.2
M1,12.0,j_484,1,Terminated,562528,562531,50.0,0.2
R2_1,87.0,j_486,1,Terminated,689958,689972,100.0,0.39
M1,258.0,j_486,1,Terminated,689958,689968,100.0,0.3
R3_2,3.0,j_495,1,Terminated,154685,154756,100.0,0.39
J2_1,3.0,j_495,1,Terminated,154685,154750,100.0,0.59
M1,2.0,j_495,1,Terminated,154685,154713,100.0,0.3
M1,1.0,j_500,1,Terminated,565146,565149,50.0,0.39
R5_4,1.0,j_501,1,Terminated,645941,645943,100.0,0.39
J6_2_3_5,5.0,j_501,1,Terminated,645941,645944,100.0,0.49
R4_3,1.0,j_501,1,Terminated,645941,645943,100.0,0.49
R1_3,1.0,j_501,1,Terminated,645941,645943,100.0,0.49
R2_1,1.0,j_501,1,Terminated,645941,645943,100.0,0.39
M3,1.0,j_501,1,Terminated,645941,645943,100.0,0.3
M3,1.0,j_503,1,Terminated,684038,684056,50.0,0.15
J8_1_7,33.0,j_503,1,Terminated,684038,684326,50.0,0.36
J6_2_5,69.0,j_503,1,Terminated,684038,684226,50.0,0.38
M1,37.0,j_503,1,Terminated,684038,684118,50.0,0.59
M2,248.0,j_503,1,Terminated,684038,684156,50.0,0.3
J7_2_6,101.0,j_503,1,Terminated,684038,684285,50.0,0.35
R4_3,1.0,j_503,1,Terminated,684038,684070,50.0,0.15
J5_2_4,1.0,j_503,1,Terminated,684038,684170,50.0,0.15
M3_2,1.0,j_507,1,Terminated,553022,553025,100.0,0.35
R2_1,1.0,j_507,1,Terminated,553022,553024,100.0,0.39
M1,1.0,j_507,1,Terminated,553022,553023,100.0,0.3
R4_3,1.0,j_507,1,Terminated,553022,553025,100.0,0.39
M2,1.0,j_508,1,Terminated,533292,533295,100.0,0.3
M1,1.0,j_508,1,Terminated,533292,533295,100.0,0.3
J3_1_2,1.0,j_508,1,Terminated,533296,533299,100.0,0.49
R2_1,1.0,j_510,1,Terminated,273062,273062,100.0,0.39
M1,1.0,j_510,1,Terminated,273062,273062,100.0,0.3
R2_1,1.0,j_519,1,Terminated,200410,200423,50.0,0.2
M1,92.0,j_519,1,Terminated,200410,200416,50.0,0.2
MergeTask,1.0,j_520,1,Terminated,508598,508601,100.0,0.1
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_521,6,Terminated,432917,432927,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_521,6,Terminated,432917,433301,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_521,6,Terminated,432917,432920,10.0,0.05
J3_1_2,3.0,j_526,1,Terminated,312853,312861,100.0,0.49
M2,1.0,j_526,1,Terminated,312853,312854,100.0,0.3
M1,2.0,j_526,1,Terminated,312853,312861,100.0,0.3
R2_1,1.0,j_527,1,Terminated,456568,456575,100.0,0.39
M1,1.0,j_527,1,Terminated,456564,456568,100.0,0.3
R2_1,1.0,j_529,1,Terminated,432082,432083,100.0,0.39
M1,1.0,j_529,1,Terminated,432082,432083,100.0,0.3
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,103.0,j_531,6,Terminated,338597,338667,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_531,6,Terminated,338597,338674,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_531,6,Terminated,338597,338601,10.0,0.05
M1,1.0,j_532,1,Terminated,415970,415971,100.0,0.2
M1,3.0,j_533,1,Terminated,204296,204305,100.0,0.3
R5_4,1.0,j_533,1,Terminated,204296,204306,100.0,0.39
J3_1_2,9.0,j_533,1,Terminated,204296,204306,100.0,0.59
R4_3,9.0,j_533,1,Terminated,204296,204306,100.0,0.49
M2,6.0,j_533,1,Terminated,204296,204300,100.0,0.3
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_538,6,Terminated,325084,325106,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_538,6,Terminated,325084,325112,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_538,6,Terminated,325084,325092,10.0,0.05
M1,1.0,j_539,1,Terminated,228777,228781,100.0,0.2
M1,1.0,j_542,1,Terminated,184419,184420,100.0,0.2
MergeTask,1.0,j_543,1,Terminated,525519,525526,100.0,0.1
M1,1.0,j_547,1,Terminated,541026,541027,100.0,0.25
M1,4.0,j_549,1,Terminated,478321,478326,50.0,0.39
R2_1,1.0,j_551,1,Terminated,361143,361143,100.0,0.39
M1,1.0,j_551,1,Terminated,361143,361143,100.0,0.3
R4_3,1.0,j_551,1,Terminated,361143,361146,100.0,0.39
M3_2,1.0,j_551,1,Terminated,361143,361146,100.0,0.3
M1,1.0,j_561,1,Terminated,419427,419428,100.0,0.2
M1,75.0,j_568,1,Terminated,327816,327825,50.0,0.2
M2,411.0,j_568,1,Terminated,327816,328036,50.0,0.59
R3_1_2,413.0,j_568,1,Terminated,327816,328119,50.0,0.39
M1,178.0,j_571,1,Terminated,577601,577663,50.0,0.39
R2_1,191.0,j_571,1,Terminated,577601,577729,50.0,0.39
J7_4_5_6,1.0,j_571,1,Terminated,577601,577618,50.0,0.2
J12_2_11,259.0,j_571,1,Terminated,577601,577913,50.0,0.39
M6,1.0,j_571,1,Terminated,577601,577605,50.0,0.2
M9,1.0,j_571,1,Terminated,577601,577605,50.0,0.2
R4_3,1.0,j_571,1,Terminated,577601,577608,50.0,0.2
M5,1.0,j_571,1,Terminated,577601,577604,50.0,0.2
M11_8_10,65.0,j_571,1,Terminated,577601,577815,50.0,0.59
R8_7,1.0,j_571,1,Terminated,577601,577621,50.0,0.2
R10_9,1.0,j_571,1,Terminated,577601,577608,50.0,0.2
M3,1.0,j_571,1,Terminated,577601,577605,50.0,0.2
R4_3,1.0,j_572,1,Terminated,669645,669658,100.0,0.39
M2,13.0,j_572,1,Terminated,669645,669656,100.0,0.3
R1_2,1.0,j_572,1,Terminated,669645,669657,100.0,0.39
J3_1_2,1.0,j_572,1,Terminated,669645,669657,100.0,0.59
R2_1,1.0,j_575,1,Terminated,678503,678516,100.0,0.39
M1,1.0,j_575,1,Terminated,678503,678510,100.0,0.3
M1,23.0,j_576,1,Terminated,456600,456606,50.0,0.2
R2_1,1.0,j_576,1,Terminated,456600,456629,50.0,0.2
M1,1.0,j_578,1,Terminated,416417,416417,100.0,0.2
J12_6_9_11,155.0,j_581,1,Terminated,174344,176313,50.0,0.39
M15,1.0,j_581,1,Terminated,174344,174347,50.0,0.2
R1_15,1.0,j_581,1,Terminated,174344,174351,50.0,0.2
R6_5,411.0,j_581,1,Terminated,174344,174677,50.0,0.39
R7_12,1.0,j_581,1,Terminated,174344,176317,50.0,0.2
M2_1,91.0,j_581,1,Terminated,174344,174356,50.0,0.2
M10,5450.0,j_581,1,Terminated,174346,175408,50.0,0.79
M5,700.0,j_581,1,Terminated,174344,174553,50.0,0.69
R9_15,1.0,j_581,1,Terminated,174344,174352,50.0,0.2
R14_13,1.0,j_581,1,Terminated,174344,176320,50.0,0.2
J16_4_8_14_15,1.0,j_581,1,Terminated,174344,176325,50.0,0.2
R4_3,1.0,j_581,1,Terminated,174344,174363,50.0,0.2
R11_10,2000.0,j_581,1,Terminated,174344,176047,50.0,0.59
R13_12,1.0,j_581,1,Terminated,174344,176317,50.0,0.2
R3_2,1.0,j_581,1,Terminated,174344,174360,50.0,0.2
R8_7,1.0,j_581,1,Terminated,174344,176321,50.0,0.2
M1,116.0,j_586,1,Terminated,124817,124825,100.0,0.3
R3_1_2,5.0,j_586,1,Terminated,124833,124841,100.0,0.39
M2,429.0,j_586,1,Terminated,124818,124833,100.0,0.3
M1,1.0,j_591,1,Terminated,87025,87028,100.0,0.3
R2_1,1.0,j_591,1,Terminated,87025,87028,100.0,0.39
J3_1_2,1.0,j_597,1,Terminated,359747,359774,50.0,0.3
M1,19.0,j_597,1,Terminated,359747,359758,50.0,0.39
